SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/10/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/11/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/12/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/13/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/14/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000131","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/15/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/16/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/17/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/18/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/19/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/20/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/21/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000143","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/22/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/23/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/24/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/25/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/26/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/27/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/28/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/1/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/2/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/3/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/4/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/5/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/6/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/7/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/8/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.00012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/9/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000143","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/10/2022","3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9","Storage","Tables","All","LRS Data Stored","0.000144","0.000000"
